filename,filepath,algorithm,original_size,compressed_size,compression_ratio,compression_time,speed_mbps,num_chunks
cp.html,data\academic_corpora\canterbury\cp.html,brotli,24603,6894,3.5687554395126195,0.023740530014038086,0.9883203615365302,
fields.c,data\academic_corpora\canterbury\fields.c,gzip,11150,3127,3.5657179405180686,0.0010037422180175781,10.593824228028504,
fields.c,data\academic_corpora\canterbury\fields.c,bzip2,11150,3039,3.668970055939454,0.0005044937133789062,21.07750472589792,
fields.c,data\academic_corpora\canterbury\fields.c,lzma,11150,3028,3.6822985468956406,0.00951695442199707,1.1173184357541899,
fields.c,data\academic_corpora\canterbury\fields.c,zstd,11150,3015,3.6981757877280264,0.0027425289154052734,3.8772494131965574,
fields.c,data\academic_corpora\canterbury\fields.c,brotli,11150,2717,4.103790945896209,0.011974334716796875,0.8880216629499841,
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,gzip,3721,1234,3.0153970826580228,0.0,0.0,
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,bzip2,3721,1283,2.9002338269680434,0.0009968280792236328,3.559913896197082,
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,lzma,3721,1292,2.880030959752322,0.009675741195678711,0.3667545523987877,
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,zstd,3721,1211,3.0726672171758875,0.0013451576232910156,2.638071605813541,
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,brotli,3721,1124,3.3104982206405693,0.004846334457397461,0.7322280710385202,
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,gzip,1029744,207041,4.973623581802638,0.3583717346191406,2.740284208845601,
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,bzip2,1029744,130280,7.904083512434756,0.039763450622558594,24.697061997841466,
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,lzma,1029744,49116,20.965550940630344,0.24146747589111328,4.06696761809974,
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,zstd,1029744,64825,15.884982645584266,0.26386570930480957,3.7217431846705575,
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,brotli,1029744,61498,16.744349409736902,1.704263687133789,0.5762256232338211,
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,gzip,426754,144451,2.954316688704128,0.026178598403930664,15.54645221810366,
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,bzip2,426754,107706,3.9622119473381243,0.023386478424072266,17.402548679783873,
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,lzma,426754,119500,3.571163179916318,0.09979605674743652,4.078160425252344,
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,zstd,426754,121336,3.51712599723083,0.10484457015991211,3.881787379192723,
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,brotli,426754,113416,3.7627318896804685,0.5254611968994141,0.7745278464425593,
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,gzip,481861,194344,2.479423084839254,0.030949831008911133,14.84785036937749,
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,bzip2,481861,145577,3.310007762215185,0.0315556526184082,14.562793719872463,
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,lzma,481861,165412,2.913095785070007,0.12883400917053223,3.566903356780274,
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,zstd,481861,167438,2.8778473225910486,0.11758303642272949,3.908203715081137,
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,brotli,481861,163267,2.9513680045569526,0.5382423400878906,0.8537761256440605,
ptt5,data\academic_corpora\canterbury\ptt5,gzip,513216,52233,9.825512606972604,0.0639810562133789,7.649778652238072,
ptt5,data\academic_corpora\canterbury\ptt5,bzip2,513216,49759,10.314033642155188,0.008385419845581055,58.36808734468738,
ptt5,data\academic_corpora\canterbury\ptt5,lzma,513216,41992,12.22175652505239,0.07827448844909668,6.252879164927949,
ptt5,data\academic_corpora\canterbury\ptt5,zstd,513216,43640,11.760219981668195,0.22657203674316406,2.1602000185202335,
ptt5,data\academic_corpora\canterbury\ptt5,brotli,513216,40939,12.536114707247368,0.7736771106719971,0.6326165156206232,
sum,data\academic_corpora\canterbury\sum,gzip,38240,12850,2.975875486381323,0.005998849868774414,6.079249632367553,
